code,character,codepoint
3624,焮,U+712E
3625,焯,U+712F
3626,爥,U+7225
3627,爨,U+7228
3628,烤,U+70E4
3629,爪,U+722A
3630,爭,U+722D
3631,爮,U+722E
3632,爬,U+722C
3633,爰,U+7230
3634,爲,U+7232
3635,爵,U+7235
3637,父,U+7236
3638,爹,U+7239
3639,爺,U+723A
3640,爸,U+7238
3641,爻,U+723B
3642,爽,U+723D
3643,爾,U+723E
3645,爿,U+723F
3646,牀,U+7240
3647,牂,U+7242
3648,牁,U+7241
3649,牆,U+7246
3651,片,U+7247
3652,版,U+7248
3653,牋,U+724B
3654,牌,U+724C
3655,牒,U+7252
3656,牕,U+7255
3657,牖,U+7256
3658,牘,U+7258
3659,牓,U+7253
3660,牙,U+7259
3662,牛,U+725B
3663,牝,U+725D
3664,牟,U+725F
3665,牡,U+7261
3666,牢,U+7262
3667,牣,U+7263
3668,牧,U+7267
3669,牴,U+7274
3670,物,U+7269
3671,牮,U+726E
3672,牯,U+726F
3673,牲,U+7272
3674,牶,U+7276
3675,牷,U+7277
3676,特,U+7279
3677,牽,U+727D
3678,牿,U+727F
3679,犀,U+7280
3680,犂,U+7282
3681,犉,U+7289
3682,犍,U+728D
3683,犒,U+7292
3684,犖,U+7296
3685,犢,U+72A2
3686,犧,U+72A7
3687,犨,U+72A8
3688,牳,U+7273
3689,犬,U+72AC
3690,犯,U+72AF
3691,犴,U+72B4
3692,狀,U+72C0
3693,狂,U+72C2
3694,狃,U+72C3
3695,狄,U+72C4
3696,狁,U+72C1
3697,狎,U+72CE
3698,狐,U+72D0
3699,狗,U+72D7
3700,狙,U+72D9
3701,狡,U+72E1
3702,狥,U+72E5
3703,狠,U+72E0
3704,狩,U+72E9
3705,狴,U+72F4
3706,狸,U+72F8
3707,狹,U+72F9
3708,狼,U+72FC
3709,狽,U+72FD
3710,狻,U+72FB
3711,狺,U+72FA
3712,狷,U+72F7
3713,猋,U+730B
3714,猁,U+7301
3715,猖,U+7316
3716,猗,U+7317
3717,猙,U+7319
3718,猛,U+731B
3719,猜,U+731C
3720,猝,U+731D
3721,猞,U+731E
3722,猊,U+730A
3723,猘,U+7318
3724,猢,U+7322
3725,猥,U+7325
3726,猩,U+7329
3727,猪,U+732A
3728,猫,U+732B
3729,猴,U+7334
3730,猶,U+7336
3731,猷,U+7337
3732,猨,U+7328
3733,猱,U+7331
3734,猺,U+733A
3735,猻,U+733B
3736,猾,U+733E
3737,猿,U+733F
3738,獃,U+7343
3739,獄,U+7344
3740,獅,U+7345
3741,獍,U+734D
3742,獐,U+7350
3743,獒,U+7352
3744,獗,U+7357
3745,獘,U+7358
3746,獧,U+7367
3747,獨,U+7368
3748,獪,U+736A
3749,獬,U+736C
3750,獠,U+7360
3751,獮,U+736E
3752,獲,U+7372
3753,獯,U+736F
3754,獳,U+7373
3755,獷,U+7377
3756,獵,U+7375
3757,獸,U+7378
3758,獺,U+737A
3759,獻,U+737B
3760,玁,U+7381
3761,獰,U+7370
3762,玀,U+7380
3763,玄,U+7384
3764,率,U+7387
3765,玅,U+7385
3766,玈,U+7388
3768,玉,U+7389
3769,王,U+738B
3770,玎,U+738E
3771,玕,U+7395
3772,玔,U+7394
3773,玖,U+7396
3774,玟,U+739F
3775,玠,U+73A0
3776,玢,U+73A2
3777,玦,U+73A6
3778,玨,U+73A8
3779,玩,U+73A9
3780,玫,U+73AB
3781,玲,U+73B2
3782,玳,U+73B3
3783,玷,U+73B7
3784,珂,U+73C2
3785,珇,U+73C7
3786,珈,U+73C8
3787,珉,U+73C9
3788,玻,U+73BB
3789,珀,U+73C0
3790,珊,U+73CA
3791,珍,U+73CD
3792,珌,U+73CC
3793,玼,U+73BC
3794,珞,U+73DE
3795,珓,U+73D3
3796,珠,U+73E0
3797,珙,U+73D9
3798,珖,U+73D6
3799,珥,U+73E5
3800,珣,U+73E3
3801,珩,U+73E9
3802,珪,U+73EA
3803,班,U+73ED
3804,珧,U+73E7
3805,珮,U+73EE
3806,珽,U+73FD
3807,現,U+73FE
3808,球,U+7403
3809,琅,U+7405
3810,理,U+7406
3811,琇,U+7407
3812,琉,U+7409
3813,珶,U+73F6
3814,珷,U+73F7
3815,琊,U+740A
3816,琕,U+7415
3817,琖,U+7416
3818,琚,U+741A
3819,琛,U+741B
3820,琢,U+7422
3821,琤,U+7424
3822,琥,U+7425
3823,琦,U+7426
3824,琨,U+7428
3825,琪,U+742A
3826,琭,U+742D
3827,琮,U+742E
3828,琯,U+742F
3829,琳,U+7433
3830,琴,U+7434
3831,琶,U+7436
3832,琵,U+7435
3833,琫,U+742B
3834,琬,U+742C
3835,玤,U+73A4
3836,琲,U+7432
3837,瑋,U+744B
3838,瑕,U+7455
3839,瑙,U+7459
3840,瑚,U+745A
3841,瑛,U+745B
3842,瑜,U+745C
3843,瑞,U+745E
3844,瑟,U+745F
3845,瑠,U+7460
3846,瑀,U+7440
3847,瑁,U+7441
3848,瑇,U+7447
3849,瑑,U+7451
3850,瑗,U+7457
3851,瑣,U+7463
3852,瑶,U+7476
3853,瑩,U+7469
3854,瑪,U+746A
3855,瑰,U+7470
3856,瑲,U+7472
3857,瑬,U+746C
3858,瑯,U+746F
3859,瑱,U+7471
3860,瑳,U+7473
3861,瑴,U+7474
3862,璀,U+7480
3863,璃,U+7483
3864,璋,U+748B
3865,瑽,U+747D
3866,瑾,U+747E
3867,璁,U+7481
3868,璆,U+7486
3869,璂,U+7482
3870,璈,U+7488
3871,璡,U+74A1
3872,璇,U+7487
3873,璐,U+7490
3874,璜,U+749C
3875,璣,U+74A3
3876,璘,U+7498
3877,璞,U+749E
3878,璟,U+749F
3879,璠,U+74A0
3880,璧,U+74A7
3881,璨,U+74A8
3882,璯,U+74AF
3883,環,U+74B0
3884,璪,U+74AA
3885,璫,U+74AB
3886,璽,U+74BD
3887,璲,U+74B2
3888,璸,U+74B8
3889,璵,U+74B5
3890,瓊,U+74CA
3891,瓏,U+74CF
3892,瓔,U+74D4
3893,瓛,U+74DB
3894,璿,U+74BF
3895,瓚,U+74DA
3896,瓈,U+74C8
3897,瓀,U+74C0
3898,瓘,U+74D8
3899,璥,U+74A5
3900,瓜,U+74DC
3901,瓞,U+74DE
3902,瓠,U+74E0
3903,瓢,U+74E2
3904,瓣,U+74E3
3905,瓤,U+74E4
3907,瓦,U+74E6
3908,瓮,U+74EE
3909,瓴,U+74F4
3910,甁,U+7501
3911,瓷,U+74F7
3912,瓻,U+74FB
3913,甃,U+7503
3914,甄,U+7504
3915,甇,U+7507
3916,瓿,U+74FF
3917,甌,U+750C
3918,甍,U+750D
3919,甎,U+750E
3920,甑,U+7511
3921,甓,U+7513
3922,甕,U+7515
3923,甗,U+7517
3924,甔,U+7514
3925,甖,U+7516
3926,瓩,U+74E9
3927,甘,U+7518
3928,甚,U+751A
3929,甜,U+751C
3930,甞,U+751E
3932,生,U+751F
3933,甡,U+7521
3934,產,U+7522
3935,甥,U+7525
3936,甦,U+7526
3938,用,U+7528
3939,甪,U+752A
3940,甫,U+752B
3941,甬,U+752C
3942,甯,U+752F
3944,田,U+7530
3945,由,U+7531
3946,甲,U+7532
3947,申,U+7533
3948,男,U+7537
3949,甸,U+7538
3950,甽,U+753D
3951,甾,U+753E
3952,畀,U+7540
3953,畋,U+754B
3954,界,U+754C
3955,畎,U+754E
3956,畏,U+754F
3957,町,U+753A
3958,畊,U+754A
3959,甿,U+753F
3960,畇,U+7547
3961,畔,U+7554
3962,畚,U+755A
3963,畛,U+755B
3964,畜,U+755C
3965,畝,U+755D
3966,留,U+7559
3967,畟,U+755F
3968,畢,U+7562
3969,畤,U+7564
3970,略,U+7565
3971,畦,U+7566
3972,番,U+756A
3973,畫,U+756B
3974,畬,U+756C
3975,畯,U+756F
3976,異,U+7570
3977,畮,U+756E
3978,畷,U+7577
3979,畹,U+7579
3980,畽,U+757D
3981,當,U+7576
3982,畸,U+7578
3983,畿,U+757F
3984,疆,U+7586
3985,疇,U+7587
3986,疊,U+758A
3988,疋,U+758B
3989,疎,U+758E
3990,疏,U+758F
3991,疐,U+7590
3992,疑,U+7591
3994,疒,U+7592
3995,疔,U+7594
3996,疞,U+759E
3997,疕,U+7595
3998,疚,U+759A
3999,疝,U+759D
4000,疢,U+75A2
4001,疣,U+75A3
4002,疤,U+75A4
4003,疥,U+75A5
4004,疫,U+75AB
4005,疧,U+75A7
4006,疲,U+75B2
4007,疳,U+75B3
4008,疴,U+75B4
4009,疵,U+75B5
4010,疸,U+75B8
4011,疹,U+75B9
4012,疼,U+75BC
4013,疽,U+75BD
4014,疾,U+75BE
4015,疿,U+75BF
4016,病,U+75C5
4017,症,U+75C7
4018,痂,U+75C2
4019,痊,U+75CA
4020,痌,U+75CC
4021,痍,U+75CD
4022,痒,U+75D2
4023,痔,U+75D4
4024,痕,U+75D5
4025,痗,U+75D7
4026,痘,U+75D8
4027,痛,U+75DB
4028,痞,U+75DE
4029,痣,U+75E3
4030,痡,U+75E1
4031,痢,U+75E2
4032,痯,U+75EF
4033,痰,U+75F0
4034,痳,U+75F3
4035,痴,U+75F4
4036,痺,U+75FA
4037,痼,U+75FC
4038,痾,U+75FE
4039,痿,U+75FF
4040,瘀,U+7600
4041,瘁,U+7601
4042,瘂,U+7602
4043,瘇,U+7607
4044,瘉,U+7609
4045,瘋,U+760B
4046,瘍,U+760D
4047,瘏,U+760F
4048,瘝,U+761D
4049,瘐,U+7610
4050,瘓,U+7613
4051,瘕,U+7615
4052,瘖,U+7616
4053,瘞,U+761E
4054,瘟,U+761F
4055,瘠,U+7620
4056,瘡,U+7621
4057,瘢,U+7622
4058,瘤,U+7624
4059,瘥,U+7625
4060,瘦,U+7626
4061,瘧,U+7627
4062,瘬,U+762C
4063,瘨,U+7628
4064,瘰,U+7630
4065,瘳,U+7633
4066,瘴,U+7634
4067,瘵,U+7635
4068,瘻,U+763B
4069,瘼,U+763C
4070,療,U+7642
4071,癃,U+7643
4072,癆,U+7646
4073,癇,U+7647
4074,癉,U+7649
4075,癖,U+7656
4076,瘺,U+763A
4077,癑,U+7651
4078,癘,U+7658
4079,癙,U+7659
4080,癜,U+765C
4081,癤,U+7664
4082,癡,U+7661
4083,癢,U+7662
4084,癥,U+7665
4085,癏,U+764F
4086,癭,U+766D
4087,癧,U+7667
4088,癩,U+7669
4089,癬,U+766C
4090,癮,U+766E
4091,癯,U+766F
4092,癰,U+7670
4093,癱,U+7671
4094,癲,U+7672
4095,疙,U+7599
4096,癶,U+7676
4097,癸,U+7678
4098,登,U+767B
4099,發,U+767C
4101,白,U+767D
4102,百,U+767E
4103,皂,U+7682
4104,的,U+7684
4105,皆,U+7686
4106,皇,U+7687
4107,皈,U+7688
4108,皐,U+7690
4109,皎,U+768E
4110,皓,U+7693
4111,皖,U+7696
4112,皙,U+7699
4113,皜,U+769C
4114,皚,U+769A
4115,皤,U+76A4
4116,皥,U+76A5
4117,皦,U+76A6
4118,皭,U+76AD
4119,皪,U+76AA
4120,皫,U+76AB
4122,皮,U+76AE
4123,皴,U+76B4
4124,皷,U+76B7
4125,皸,U+76B8
4126,皺,U+76BA
4127,皽,U+76BD
4129,皿,U+76BF
4130,盂,U+76C2
4131,盃,U+76C3
4132,盅,U+76C5
4133,盆,U+76C6
4134,盈,U+76C8
4135,益,U+76CA
4136,盌,U+76CC
4137,盍,U+76CD
4138,盎,U+76CE
4139,盒,U+76D2
4140,盔,U+76D4
4141,盛,U+76DB
4142,盜,U+76DC
4143,盝,U+76DD
4144,盞,U+76DE
4145,盟,U+76DF
4146,葢,U+8462
4147,盡,U+76E1
4148,監,U+76E3
4149,盤,U+76E4
4150,盥,U+76E5
4151,盧,U+76E7
4152,盦,U+76E6
4153,盭,U+76ED
4154,盩,U+76E9
4155,盪,U+76EA
4156,盬,U+76EC
4158,目,U+76EE
4159,盲,U+76F2
4160,直,U+76F4
4161,相,U+76F8
4162,盼,U+76FC
4163,盾,U+76FE
4164,省,U+7701
4165,眄,U+7704
4166,眇,U+7707
4167,眈,U+7708
4168,眉,U+7709
4169,眊,U+770A
4170,看,U+770B
4171,盻,U+76FB
4172,盰,U+76F0
4173,盱,U+76F1
4174,眚,U+771A
4175,眛,U+771B
4176,真,U+771F
4177,眠,U+7720
4178,眢,U+7722
4179,眥,U+7725
4180,眦,U+7726
4181,眩,U+7729
4182,眙,U+7719
4183,眯,U+772F
4184,眵,U+7735
4185,眴,U+7734
4186,眶,U+7736
4187,眷,U+7737
4188,眸,U+7738
4189,眺,U+773A
4190,眼,U+773C
4191,眾,U+773E
4192,着,U+7740
4193,眹,U+7739
4194,睨,U+7768
4195,睇,U+7747
4196,睆,U+7746
4197,睊,U+774A
4198,睍,U+774D
4199,睚,U+775A
4200,睛,U+775B
4201,睜,U+775C
4202,睞,U+775E
4203,睪,U+776A
4204,睡,U+7761
4205,睢,U+7762
4206,督,U+7763
4207,睦,U+7766
4208,睫,U+776B
4209,睠,U+7760
4210,睟,U+775F
4211,睥,U+7765
4212,睹,U+7779
4213,睿,U+777F
4214,瞀,U+7780
4215,睘,U+7758
4216,睯,U+776F
4217,瞋,U+778B
4218,瞍,U+778D
4219,瞎,U+778E
4220,瞑,U+7791
4221,瞞,U+779E
4222,瞠,U+77A0
4223,瞪,U+77AA
4224,瞥,U+77A5
4225,瞧,U+77A7
4226,瞬,U+77AC
4227,瞳,U+77B3
4228,瞯,U+77AF
4229,瞭,U+77AD
4230,瞰,U+77B0
4231,瞶,U+77B6
4232,瞻,U+77BB
4233,瞽,U+77BD
4234,瞿,U+77BF
4235,矇,U+77C7
4236,矍,U+77CD
4237,矓,U+77D3
4238,矗,U+77D7
4239,矙,U+77D9
4240,瞢,U+77A2
4241,矚,U+77DA
4242,眭,U+772D
4243,矛,U+77DB
4244,矜,U+77DC
4245,矞,U+77DE
4247,矢,U+77E2
4248,矣,U+77E3
4249,知,U+77E5
4250,矧,U+77E7
4251,矩,U+77E9
4252,短,U+77ED
4253,矮,U+77EE
4254,矰,U+77F0
4255,矯,U+77EF
4256,矱,U+77F1
4258,石,U+77F3
4259,矴,U+77F4
4260,矼,U+77FC
4261,砆,U+7806
4262,矻,U+77FB
4263,砂,U+7802
4264,砉,U+7809
4265,砌,U+780C
4266,砍,U+780D
4267,砑,U+7811
4268,砒,U+7812
4269,砭,U+782D
4270,砢,U+7822
4271,砣,U+7823
4272,砥,U+7825
4273,斫,U+65AB
4274,砦,U+7826
4275,破,U+7834
4276,砲,U+7832
4277,砠,U+7820
4278,砧,U+7827
4279,砮,U+782E
4280,砰,U+7830
4281,硃,U+7843
4282,硏,U+784F
4283,硎,U+784E
4284,硜,U+785C
4285,硝,U+785D
4286,硤,U+7864
4287,硨,U+7868
4288,硫,U+786B
4289,硬,U+786C
4290,硭,U+786D
4291,硯,U+786F
4292,确,U+786E
4293,碆,U+7886
4294,碌,U+788C
4295,碎,U+788E
4296,硼,U+787C
4297,碗,U+7897
4298,碁,U+7881
4299,碇,U+7887
4300,碔,U+7894
4301,碑,U+7891
4302,碓,U+7893
4303,硾,U+787E
4304,碡,U+78A1
4305,碪,U+78AA
4306,碞,U+789E
4307,碭,U+78AD
4308,碟,U+789F
4309,碣,U+78A3
4310,碧,U+78A7
4311,碩,U+78A9
4312,碬,U+78AC
4313,碯,U+78AF
4314,碰,U+78B0
4315,確,U+78BA
4316,碼,U+78BC
4317,碾,U+78BE
4318,磁,U+78C1
4319,磅,U+78C5
4320,磊,U+78CA
4321,磇,U+78C7
4322,磋,U+78CB
4323,磐,U+78D0
4324,磓,U+78D3
4325,磔,U+78D4
4326,磕,U+78D5
4327,磉,U+78C9
4328,磑,U+78D1
4329,磛,U+78DB
4330,磟,U+78DF
4331,磚,U+78DA
4332,磧,U+78E7
4333,磨,U+78E8
4334,磬,U+78EC
4335,磯,U+78EF
4336,磲,U+78F2
4337,磺,U+78FA
4338,磽,U+78FD
4339,礁,U+7901
4340,磷,U+78F7
4341,磻,U+78FB
4342,礎,U+790E
4343,磈,U+78C8
4344,礙,U+7919
4345,礬,U+792C
4346,礧,U+7927
4347,磴,U+78F4
4348,礮,U+792E
4349,礦,U+7926
4350,礪,U+792A
4351,礫,U+792B
4352,礱,U+7931
4353,礴,U+7934
4354,碱,U+78B1
4355,示,U+793A
4356,礽,U+793D
4357,社,U+793E
4358,祀,U+7940
4359,祁,U+7941
4360,祅,U+7945
4361,祇,U+7947
4362,祈,U+7948
4363,祉,U+7949
4364,礿,U+793F
4365,祕,U+7955
4366,祊,U+794A
4367,祏,U+794F
4368,祐,U+7950
4369,祓,U+7953
4370,祔,U+7954
4371,祖,U+7956
4372,祗,U+7957
4373,祚,U+795A
4374,祛,U+795B
4375,祜,U+795C
4376,祝,U+795D
4377,神,U+795E
4378,祟,U+795F
4379,祠,U+7960
4380,祫,U+796B
4381,祲,U+7972
4382,祥,U+7965
4383,祧,U+7967
4384,票,U+7968
4385,祭,U+796D
4386,禆,U+7986
4387,祼,U+797C
4388,祺,U+797A
4389,祿,U+797F
4390,禀,U+7980
4391,禁,U+7981
4392,禋,U+798B
4393,禍,U+798D
4394,禎,U+798E
4395,福,U+798F
4396,禘,U+7998
4397,禊,U+798A
4398,禔,U+7994
4399,禖,U+7996
4400,禕,U+7995
4401,禡,U+79A1
4402,禝,U+799D
4403,禦,U+79A6
4404,禠,U+79A0
4405,禫,U+79AB
4406,禧,U+79A7
4407,禪,U+79AA
4408,禨,U+79A8
4409,禮,U+79AE
4410,禰,U+79B0
4411,禱,U+79B1
4412,禳,U+79B3
4413,禴,U+79B4
4415,禸,U+79B8
4416,禹,U+79B9
4417,禺,U+79BA
4418,离,U+79BB
4419,禽,U+79BD
4421,禾,U+79BE
4422,禿,U+79BF
4423,秀,U+79C0
4424,私,U+79C1
4425,秈,U+79C8
4426,秉,U+79C9
4427,秆,U+79C6
4428,秋,U+79CB
4429,种,U+79CD
4430,科,U+79D1
4431,秕,U+79D5
4432,秒,U+79D2
4433,秔,U+79D4
4434,秘,U+79D8
4435,秪,U+79EA
4436,租,U+79DF
4437,秠,U+79E0
4438,𥞊,U+2578A
4439,秤,U+79E4
4440,秦,U+79E6
4441,秧,U+79E7
4442,秩,U+79E9
4443,秫,U+79EB
4444,秭,U+79ED
4445,秬,U+79EC
4446,秷,U+79F7
4447,秸,U+79F8
4448,移,U+79FB
4449,稀,U+7A00
4450,稂,U+7A02
4451,税,U+7A0E
4452,稈,U+7A08
4453,程,U+7A0B
4454,稌,U+7A0C
4455,稍,U+7A0D
4456,稊,U+7A0A
4457,稔,U+7A14
4458,稗,U+7A17
4459,稙,U+7A19
4460,稚,U+7A1A
4461,稛,U+7A1B
4462,稜,U+7A1C
4463,稟,U+7A1F
4464,稠,U+7A20
4465,稭,U+7A2D
4466,稹,U+7A39
4467,種,U+7A2E
4468,稱,U+7A31
4469,稷,U+7A37
4470,稻,U+7A3B
4471,稼,U+7A3C
4472,稽,U+7A3D
4473,稿,U+7A3F
4474,穀,U+7A40
4475,穄,U+7A44
4476,穆,U+7A46
4477,穉,U+7A49
4478,穋,U+7A4B
4479,穌,U+7A4C
4480,積,U+7A4D
4481,穎,U+7A4E
4482,穗,U+7A57
4483,穜,U+7A5C
4484,穡,U+7A61
4485,穟,U+7A5F
4486,穢,U+7A62
4487,穠,U+7A60
4488,穨,U+7A68
4489,穩,U+7A69
4490,穫,U+7A6B
4491,穭,U+7A6D
4492,穰,U+7A70
4494,穴,U+7A74
4495,穵,U+7A75
4496,究,U+7A76
4497,穸,U+7A78
4498,穹,U+7A79
4499,突,U+7A81
4500,空,U+7A7A
4501,穽,U+7A7D
4502,穿,U+7A7F
4503,窀,U+7A80
4504,窄,U+7A84
4505,窅,U+7A85
4506,窆,U+7A86
4507,窈,U+7A88
4508,窋,U+7A8B
4509,窊,U+7A8A
4510,窒,U+7A92
4511,窕,U+7A95
4512,窖,U+7A96
4513,窞,U+7A9E
4514,窗,U+7A97
4515,窘,U+7A98
4516,窟,U+7A9F
4517,窠,U+7AA0
4518,窨,U+7AA8
4519,窩,U+7AA9
4520,窪,U+7AAA
4521,窬,U+7AAC
4522,窮,U+7AAE
4523,窰,U+7AB0
4524,窳,U+7AB3
4525,窵,U+7AB5
4526,窶,U+7AB6
4527,窸,U+7AB8
4528,窣,U+7AA3
4529,窺,U+7ABA
4530,窾,U+7ABE
4531,竂,U+7AC2
4532,竁,U+7AC1
4533,竄,U+7AC4
4534,竅,U+7AC5
4535,竇,U+7AC7
4536,竈,U+7AC8
4537,竊,U+7ACA
4539,立,U+7ACB
4540,竑,U+7AD1
4541,站,U+7AD9
4542,竚,U+7ADA
4543,竝,U+7ADD
4544,竟,U+7ADF
4545,章,U+7AE0
4546,竣,U+7AE3
4547,童,U+7AE5
4548,竦,U+7AE6
4549,竪,U+7AEA
4550,竭,U+7AED
4551,端,U+7AEF
4552,競,U+7AF6
4554,竹,U+7AF9
4555,竺,U+7AFA
4556,竽,U+7AFD
4557,竿,U+7AFF
4558,笄,U+7B04
4559,笈,U+7B08
4560,笊,U+7B0A
4561,笏,U+7B0F
4562,笑,U+7B11
4563,笙,U+7B19
4564,笛,U+7B1B
4565,笞,U+7B1E
4566,笤,U+7B24
4567,笠,U+7B20
4568,笥,U+7B25
4569,符,U+7B26
4570,笨,U+7B28
4571,笋,U+7B0B
4572,笪,U+7B2A
4573,笫,U+7B2B
4574,第,U+7B2C
4575,笮,U+7B2E
4576,笆,U+7B06
4577,笎,U+7B0E
4578,笱,U+7B31
4579,笳,U+7B33
4580,筅,U+7B45
4581,筆,U+7B46
4582,筇,U+7B47
4583,等,U+7B49
4584,筊,U+7B4A
4585,筋,U+7B4B
4586,筌,U+7B4C
4587,筍,U+7B4D
4588,筎,U+7B4E
4589,筏,U+7B4F
4590,筐,U+7B50
4591,筑,U+7B51
4592,筒,U+7B52
4593,筓,U+7B53
4594,答,U+7B54
4595,策,U+7B56
4596,筠,U+7B60
4597,筤,U+7B64
4598,筥,U+7B65
4599,筦,U+7B66
4600,筧,U+7B67
4601,筩,U+7B69
4602,筮,U+7B6E
4603,筲,U+7B72
4604,筴,U+7B74
4605,筵,U+7B75
4606,筯,U+7B6F
4607,筱,U+7B71
4608,箋,U+7B8B
4609,箎,U+7B8E
4610,箂,U+7B82
4611,箍,U+7B8D
4612,箇,U+7B87
4613,箔,U+7B94
4614,箕,U+7B95
4615,算,U+7B97
4616,箛,U+7B9B
4617,箝,U+7B9D
4618,箠,U+7BA0
4619,管,U+7BA1
4620,箏,U+7B8F
4621,箐,U+7B90
4622,箒,U+7B92
4623,箑,U+7B91
4624,箘,U+7B98
4625,箜,U+7B9C
4626,箊,U+7B8A
4627,箬,U+7BAC
4628,箭,U+7BAD
4629,箯,U+7BAF
4630,箱,U+7BB1
4631,箴,U+7BB4
4632,箸,U+7BB8
4633,箾,U+7BBE
4634,節,U+7BC0
4635,篁,U+7BC1
4636,範,U+7BC4
4637,篆,U+7BC6
4638,篇,U+7BC7
4639,築,U+7BC9
4640,篋,U+7BCB
4641,篘,U+7BD8
4642,篔,U+7BD4
4643,篙,U+7BD9
4644,篚,U+7BDA
4645,篝,U+7BDD
4646,篠,U+7BE0
4647,篡,U+7BE1
4648,篤,U+7BE4
4649,簑,U+7C11
4650,篧,U+7BE7
4651,篨,U+7BE8
4652,篩,U+7BE9
4653,篦,U+7BE6
4654,篪,U+7BEA
4655,篲,U+7BF2
4656,篳,U+7BF3
4657,篺,U+7BFA
4658,篴,U+7BF4
4659,篷,U+7BF7
4660,簀,U+7C00
4661,簆,U+7C06
4662,簇,U+7C07
4663,簋,U+7C0B
4664,簍,U+7C0D
4665,簌,U+7C0C
4666,簏,U+7C0F
4667,篌,U+7BCC
4668,篾,U+7BFE
4669,簃,U+7C03
4670,簚,U+7C1A
4671,簜,U+7C1C
4672,簟,U+7C1F
4673,簞,U+7C1E
4674,簠,U+7C20
4675,簡,U+7C21
4676,簣,U+7C23
4677,簥,U+7C25
4678,簦,U+7C26
4679,簧,U+7C27
4680,簨,U+7C28
4681,簪,U+7C2A
4682,簫,U+7C2B
4683,簷,U+7C37
4684,簸,U+7C38
4685,簵,U+7C35
4686,簻,U+7C3B
4687,簽,U+7C3D
4688,簾,U+7C3E
4689,簿,U+7C3F
4690,簴,U+7C34
4691,籃,U+7C43
4692,籊,U+7C4A
4693,籌,U+7C4C
4694,籍,U+7C4D
4695,籄,U+7C44
4696,籐,U+7C50
4697,籔,U+7C54
4698,籓,U+7C53
4699,籀,U+7C40
4700,籙,U+7C59
4701,籚,U+7C5A
4702,籛,U+7C5B
4703,籜,U+7C5C
4704,籟,U+7C5F
4705,籠,U+7C60
4706,籤,U+7C64
4707,籥,U+7C65
4708,籨,U+7C68
4709,籧,U+7C67
4710,籩,U+7C69
4711,籫,U+7C6B
4712,籮,U+7C6E
4713,籬,U+7C6C
4714,籯,U+7C6F
4715,籲,U+7C72
4716,篰,U+7BF0
4717,米,U+7C73
4718,粃,U+7C83
4719,籹,U+7C79
4720,粉,U+7C89
4721,粒,U+7C92
4722,粕,U+7C95
4723,粗,U+7C97
4724,粘,U+7C98
4725,粟,U+7C9F
4726,粢,U+7CA2
4727,粤,U+7CA4
4728,粥,U+7CA5
4729,粦,U+7CA6
4730,粧,U+7CA7
4731,粱,U+7CB1
4732,粲,U+7CB2
4733,粹,U+7CB9
4734,粳,U+7CB3
4735,粺,U+7CBA
4736,粼,U+7CBC
4737,精,U+7CBE
4738,糈,U+7CC8
4739,糊,U+7CCA
4740,糉,U+7CC9
4741,糕,U+7CD5
4742,糇,U+7CC7
4743,糖,U+7CD6
4744,糗,U+7CD7
4745,糜,U+7CDC
4746,糝,U+7CDD
4747,糞,U+7CDE
4748,糟,U+7CDF
4749,糠,U+7CE0
4750,糓,U+7CD3
4751,糙,U+7CD9
4752,糧,U+7CE7
4753,糦,U+7CE6
4754,糯,U+7CEF
4755,糲,U+7CF2
4756,糴,U+7CF4
4757,糳,U+7CF3
4758,糵,U+7CF5
4759,糶,U+7CF6
4760,糎,U+7CCE
4761,糸,U+7CF8
4762,系,U+7CFB
4763,糾,U+7CFE
4764,紀,U+7D00
4765,紂,U+7D02
4766,約,U+7D04
4767,紅,U+7D05
4768,紆,U+7D06
4769,紇,U+7D07
4770,紈,U+7D08
4771,紉,U+7D09
4772,紊,U+7D0A
4773,紋,U+7D0B
4774,紵,U+7D35
4775,紖,U+7D16
4776,紏,U+7D0F
4777,紝,U+7D1D
4778,紞,U+7D1E
4779,紽,U+7D3D
4780,納,U+7D0D
4781,紐,U+7D10
4782,紓,U+7D13
4783,純,U+7D14
4784,紗,U+7D17
4785,紘,U+7D18
4786,紙,U+7D19
4787,級,U+7D1A
4788,紛,U+7D1B
4789,紜,U+7D1C
4790,素,U+7D20
4791,紡,U+7D21
4792,索,U+7D22
4793,紫,U+7D2B
4794,紩,U+7D29
4795,紬,U+7D2C
4796,紮,U+7D2E
4797,累,U+7D2F
4798,細,U+7D30
4799,紲,U+7D32
4800,紳,U+7D33
4801,紹,U+7D39
4802,紺,U+7D3A
4803,紼,U+7D3C
4804,紾,U+7D3E
4805,紿,U+7D3F
4806,絀,U+7D40
4807,終,U+7D42
4808,絃,U+7D43
4809,組,U+7D44
4810,絆,U+7D46
4811,紱,U+7D31
4812,絅,U+7D45
4813,絏,U+7D4F
4814,結,U+7D50
4815,絶,U+7D76
4816,絛,U+7D5B
4817,絜,U+7D5C
4818,絝,U+7D5D
4819,絞,U+7D5E
4820,絡,U+7D61
4821,絢,U+7D62
4822,給,U+7D66
4823,絨,U+7D68
4824,絪,U+7D6A
4825,絮,U+7D6E
4826,絰,U+7D70
4827,統,U+7D71
4828,絲,U+7D72
4829,絳,U+7D73
4830,絖,U+7D56
4831,絹,U+7D79
4832,絺,U+7D7A
4833,絿,U+7D7F
